Timestamp,CPU_Usage,RAM_Usage,Disk_Usage,Network,cpu_rolling_mean_6h,cpu_rolling_std_6h,cpu_lag_1h,hour_of_day,day_of_week,ram_rolling_mean_3h,cpu_lag_24h,is_weekend,cpu_trend_3h
2024-01-02 04:00:00,38.993815129912186,55.0,55.19601365098664,37.79105441102944,43.139399801320046,8.397415184914744,38.993815129912186,4,1,55.0,34.18829906387656,0,0.0
2024-01-02 05:00:00,38.993815129912186,55.0,55.37198834475194,36.63511225282382,39.64088911974894,1.5850011009270408,38.993815129912186,5,1,55.0,34.18829906387656,0,0.0
2024-01-02 06:00:00,38.993815129912186,56.11177084322895,57.151322630009645,19.169600355794863,38.993815129912186,0.0,38.993815129912186,6,1,55.37059028107632,34.18829906387656,0,0.0
2024-01-02 07:00:00,38.70719569139112,55.0,59.25138700552574,20.85379219241673,38.94604522349201,0.11701189579150184,38.993815129912186,7,1,55.37059028107632,34.18829906387656,0,-0.28661943852106475
2024-01-02 08:00:00,59.26139092254469,56.93382389477762,56.524956737534666,23.56185130132935,42.32397452226409,8.298397553043905,38.70719569139112,8,1,56.01519824600219,49.61179283007505,0,20.267575792632506
2024-01-02 09:00:00,59.5797520722095,55.67812538514867,57.45644640780598,17.33711676493991,45.75496401264698,10.586394794431659,59.26139092254469,9,1,55.87064975997543,53.837173645764544,0,20.585936942297316
2024-01-02 10:00:00,64.71144535522049,57.71238003010472,58.5016349451234,20.275130340128364,50.04123571686503,12.359296692453002,59.5797520722095,10,1,56.774776436677,57.29986626622441,0,26.00424966382937
2024-01-02 11:00:00,84.46548636461677,63.494233780713984,56.556274026069445,19.78458098687988,57.61984758931579,17.21704072838939,64.71144535522049,11,1,58.961579731989126,72.71280021792982,0,25.204095442072074
2024-01-02 12:00:00,83.89578175014489,65.41321464182103,57.543983981646434,16.67103409095744,65.10350869268791,17.260341752119597,84.46548636461677,12,1,62.20660948421325,78.03567334003851,0,24.31602967793539
2024-01-02 13:00:00,95.0,61.16368067190439,57.96706303569257,37.57274569071391,74.48564274412273,15.221597835122411,83.89578175014489,13,1,63.357043031479805,87.67135123214871,0,30.28855464477951
2024-01-02 14:00:00,94.84266553197868,72.41834759120188,60.22823362562002,56.27489322010231,80.41585517902838,15.034036180552594,95.0,14,1,66.33174763497577,95.0,0,10.377179167361916
2024-01-02 15:00:00,95.0,73.74298841774706,58.41996392784512,50.1472130462675,86.31922983366015,11.828493674126182,94.84266553197868,15,1,69.10833889361778,95.0,0,11.104218249855109
2024-01-02 16:00:00,95.0,68.749832063124,57.59518457709028,59.56668429105602,91.36732227445673,5.5700324929639,95.0,16,1,71.63705602402432,95.0,0,0.0
2024-01-02 17:00:00,95.0,72.15821390110398,55.453759605353966,61.05855946322284,93.12307454702061,4.520869875123382,95.0,17,1,71.55034479399167,95.0,0,0.15733446802131823
2024-01-02 18:00:00,95.0,70.48394200198277,55.82259636652445,89.60087937857,94.97377758866311,0.06423152759889493,95.0,18,1,70.46399598873693,95.0,0,0.0
2024-01-02 19:00:00,88.49448152205356,66.48662060429747,54.25060916644839,80.59640516005447,93.88952450900537,2.643769653548913,95.0,19,1,69.70959216912807,95.0,0,-6.505518477946438
2024-01-02 20:00:00,72.96015185226369,64.07639973745567,54.547727852525306,93.05485519271286,90.24243889571954,8.857430226385127,88.49448152205356,20,1,67.01565411457864,93.74415086985584,0,-22.039848147736308
2024-01-02 21:00:00,66.40077895802645,63.62759966662231,52.58849092019535,73.11351082448013,85.47590205539062,12.662870695847491,72.96015185226369,21,1,64.73020666945848,85.30974357101607,0,-28.59922104197355
2024-01-02 22:00:00,57.34404434110023,64.6590600736511,50.0,90.52525749399577,79.199909445574,15.912925241240194,66.40077895802645,22,1,64.1210198259097,68.87111849756732,0,-31.150437180953332
2024-01-02 23:00:00,55.28561113109459,60.20828461593269,53.5588626094586,77.41444738787469,72.58084463408976,16.281797426209277,57.34404434110023,23,1,62.831648118735366,59.98487921933879,0,-17.6745407211691
2024-01-03 00:00:00,43.4338202003804,55.07863319421787,57.00932482275133,69.42432068681886,63.986481334153154,15.679519507760574,55.28561113109459,0,2,59.981992627933884,42.87625906893273,0,-22.966958757646047
2024-01-03 01:00:00,26.543783071808782,56.459306097857336,56.52972157203465,59.636766987900806,53.661364925779026,16.678741360469637,43.4338202003804,1,2,57.248741302669295,38.993815129912186,0,-30.800261269291447
2024-01-03 02:00:00,26.543783071808782,56.459306097857336,56.52972157203465,59.636766987900806,45.92530346236987,16.70174993122733,26.543783071808782,2,2,55.999081796644184,38.993815129912186,0,-28.741828059285808
2024-01-03 03:00:00,32.98338679541124,55.0,56.52972157203465,48.0117710554044,40.35573810193401,13.833799291897561,26.543783071808782,3,2,55.97287073190489,38.993815129912186,0,-10.45043340496916
2024-01-03 04:00:00,28.074588597918417,55.051919790606576,56.52972157203465,51.83968191471535,35.477495478070374,11.630224347992062,32.98338679541124,4,2,55.5037419628213,38.993815129912186,0,1.530805526109635
2024-01-03 05:00:00,27.978356946907475,55.0,56.52972157203465,36.122878958784376,30.92628644737252,6.571228242307407,28.074588597918417,5,2,55.017306596868856,38.993815129912186,0,1.4345738750986925
2024-01-03 06:00:00,38.4173652928268,55.0,56.52972157203465,13.050238935706355,30.090210629446915,4.719934917109642,27.978356946907475,6,2,55.017306596868856,38.993815129912186,0,5.433978497415559
2024-01-03 07:00:00,46.87072636501785,55.0,56.52972157203465,15.08174619281082,33.47803451164843,7.893457849358954,38.4173652928268,7,2,55.0,38.70719569139112,0,18.796137767099435
2024-01-03 08:00:00,54.65640059558099,55.0,58.50802383785476,19.53545919378597,38.16347076561046,10.772677046236257,46.87072636501785,8,2,55.0,59.26139092254469,0,26.678043648673516
2024-01-03 09:00:00,55.45115057978597,59.87136925102445,60.88517406645116,22.47999186532444,41.90809806300625,12.394757404267768,54.65640059558099,9,2,56.62378975034148,59.5797520722095,0,17.033785286959166
2024-01-03 10:00:00,68.45393812074393,57.42239642122959,62.39780825796674,20.569517300128783,48.63798965014383,14.210679442981016,55.45115057978597,10,2,57.43125522408468,64.71144535522049,0,21.583211755726076
2024-01-03 11:00:00,82.00907896111865,62.47800370868421,59.850075702606254,33.77100420481615,57.643109985845705,15.556176110866136,68.45393812074393,11,2,59.92392312697942,84.46548636461677,0,27.352678365537656
2024-01-03 12:00:00,94.9388628178059,65.91497004247296,59.48229331689322,24.66334257206793,67.06335957334221,18.432961685624818,82.00907896111865,12,2,61.93845672412892,83.89578175014489,0,39.48771223801993
2024-01-03 13:00:00,95.0,68.81443031044306,60.56282114300518,27.69159484382714,75.08490517917257,18.360352183563965,94.9388628178059,13,2,65.73580135386675,95.0,0,26.546061879256072
2024-01-03 14:00:00,95.0,66.34897577797709,55.88808401852657,56.07769836387335,81.80883841324241,16.694503256496503,95.0,14,2,67.02612537696437,94.84266553197868,0,12.990921038881353
2024-01-03 15:00:00,95.0,74.2105587212321,53.49659522903309,57.0089016375396,88.40031331661142,11.064592017579418,95.0,15,2,69.79132160321741,95.0,0,0.061137182194102024
2024-01-03 16:00:00,95.0,70.10603183781765,56.248132650223184,68.35687977619294,92.8246569631541,5.298585909953209,95.0,16,2,70.22185544567562,95.0,0,0.0
2024-01-03 17:00:00,95.0,66.6016157415146,56.248132650223184,64.3021397508783,94.98981046963432,0.024959150114157103,95.0,17,2,70.30606876685478,95.0,0,0.0
2024-01-03 18:00:00,95.0,69.0128133168514,54.90633865232443,86.21648156679517,95.0,0.0,95.0,18,2,68.57348696539457,95.0,0,0.0
2024-01-03 19:00:00,95.0,73.23505353297476,55.04244441563082,87.31157210114286,95.0,0.0,95.0,19,2,69.6164941971136,88.49448152205356,0,0.0
2024-01-03 20:00:00,82.160941929339,69.23717316284842,53.9914587166324,84.6683544240951,92.86015698822315,5.241523508513626,95.0,20,2,70.49501333755819,72.96015185226369,0,-12.839058070660997
2024-01-03 21:00:00,66.77440122697438,63.253543571611154,57.53989568531238,77.94163681376452,88.15589052605223,11.665974723865496,82.160941929339,21,2,68.57525675581144,66.40077895802645,0,-28.225598773025624
2024-01-03 22:00:00,61.45421622344124,60.68833799815583,55.22293397364909,80.61962039589422,82.56492656329243,15.225367904674142,66.77440122697438,22,2,64.39301824420514,57.34404434110023,0,-33.54578377655876
2024-01-03 23:00:00,57.69018283232986,58.20781709373534,55.30932203400524,65.55806289169763,76.34662370201407,16.680391006332357,61.45421622344124,23,2,60.71656622116745,55.28561113109459,0,-24.470759097009143
2024-01-04 00:00:00,41.53659855698834,63.015958236396806,56.28919521959063,71.84444527216569,67.43605679484547,18.860421035920503,57.69018283232986,0,3,60.63737110942933,43.4338202003804,0,-25.23780266998604
2024-01-04 01:00:00,43.18220212769248,55.88525441784506,53.28057691294231,70.96041850766699,58.79975714946088,15.228538210019652,41.53659855698834,1,3,59.03634324932574,26.543783071808782,0,-18.272014095748766
2024-01-04 02:00:00,20.0,55.0,58.29449341611038,58.56488447983348,48.439600161237706,17.17685048944599,43.18220212769248,2,3,57.967070884747294,26.543783071808782,0,-37.69018283232986
2024-01-04 03:00:00,34.10951252187612,55.0,56.82499048209771,36.39860888846509,42.995452043721336,15.274651897590404,20.0,3,3,55.295084805948356,32.98338679541124,0,-7.427086035112218
2024-01-04 04:00:00,31.79820228962813,55.0,59.130643774164966,37.891338538184826,38.05278305475249,12.685799301334992,34.10951252187612,4,3,55.0,28.074588597918417,0,-11.383999838064348
2024-01-04 05:00:00,33.86394709629312,55.0,56.45913155811613,18.44166421433439,34.08174376541303,8.269842537876759,31.79820228962813,5,3,55.0,27.978356946907475,0,13.863947096293117
2024-01-04 06:00:00,42.17453263521561,55.0,56.25557770606312,28.598360375872247,34.188066111784245,8.388110908733616,33.86394709629312,6,3,55.0,38.4173652928268,0,8.065020113339493
2024-01-04 07:00:00,49.305517091853574,56.87246027459746,61.47215222348379,17.31352625711413,35.20861860581109,9.931723920748441,42.17453263521561,7,3,55.624153424865824,46.87072636501785,0,17.507314802225444
2024-01-04 08:00:00,71.78556285755873,61.6036267513143,59.06688865586647,11.72795446002904,43.83954574873755,15.184261924830146,49.305517091853574,8,3,57.82536234197059,54.65640059558099,0,37.92161576126561
2024-01-04 09:00:00,100.0,61.6036267513143,59.27059447237124,21.754126712516708,54.8212936617582,26.41416060665469,71.78556285755873,9,3,60.026571259075354,55.45115057978597,0,57.82546736478439
2024-01-04 10:00:00,87.40864890863176,66.8446424287037,63.19527403182373,26.37991858727697,64.08970143159213,26.47637472502501,100.0,10,3,63.350631977110766,68.45393812074393,0,38.10313181677819
2024-01-04 11:00:00,94.24180323299596,66.84118359300759,26.148003866756888,25.32418451664956,74.15267745437593,24.0539568146006,87.40864890863176,11,3,65.09648425767519,82.00907896111865,0,22.456240375437233
2024-01-04 12:00:00,95.0,69.41510830344866,63.52670593261126,45.34725848174185,82.95692201517333,19.18272644710057,94.24180323299596,12,3,67.70031144171998,94.9388628178059,0,-5.0
2024-01-04 13:00:00,95.0,64.79858849218456,57.85550456245029,52.0117888715241,90.57266916653107,10.044959091169659,95.0,13,3,67.01829346288027,95.0,0,7.591351091368239
2024-01-04 14:00:00,95.0,74.56597938223622,60.24669336747671,56.21041829724747,94.44174202360462,4.033201257578258,95.0,14,3,69.59322539262314,95.0,0,0.758196767004037
2024-01-04 15:00:00,95.0,73.22200511023367,57.57292177866076,58.953667998733096,93.60840869027129,3.0523536980512036,95.0,15,3,70.86219099488481,95.0,0,0.0
2024-01-04 16:00:00,95.0,74.86062986231092,58.69678280622221,79.60286044692893,94.873633872166,0.30953253396311464,95.0,16,3,74.21620478492694,95.0,0,0.0
2024-01-04 17:00:00,95.0,62.20363076040618,55.71534342434305,89.22401901823952,95.0,0.0,95.0,17,3,70.09542191098359,95.0,0,0.0
2024-01-04 18:00:00,94.84322495266444,75.5931363706521,55.89337162207355,75.10928291789975,94.97387082544408,0.06400314505473759,95.0,18,3,70.88579899778973,95.0,0,-0.15677504733555736
2024-01-04 19:00:00,76.84249633471407,66.8629771472805,55.860746266422254,75.10266466276144,91.94762021456309,7.400234910367003,94.84322495266444,19,3,68.21991475944627,95.0,0,-18.15750366528593
2024-01-04 20:00:00,68.36168926701116,68.21928652028538,53.51153808576032,82.90743611196802,87.50790175906495,11.85352184092706,76.84249633471407,20,3,70.22513334607267,82.160941929339,0,-26.638310732988842
2024-01-04 21:00:00,57.68669743023838,59.211631424972616,56.93204551623708,73.11652707555727,81.28901799743801,16.147170032502395,68.36168926701116,21,3,64.76463169751283,66.77440122697438,0,-37.15652752242606
2024-01-04 22:00:00,42.68242525933943,61.606282057813296,54.5628985627928,70.09802583029055,72.56942220732792,20.736177908216913,57.68669743023838,22,3,63.012400001023764,61.45421622344124,0,-34.16007107537464
2024-01-04 23:00:00,43.196330137860976,55.0,55.46853348177617,70.91722521379735,63.93547723030474,20.309224769137828,42.68242525933943,23,3,58.60597116092864,57.69018283232986,0,-25.165359129150183
2024-01-05 00:00:00,36.6642602095219,55.0,54.450496780239206,42.48972265301728,54.238983106447655,16.041330819969073,43.196330137860976,0,4,57.2020940192711,41.53659855698834,0,-21.022437220716483
2024-01-05 01:00:00,31.38853423164957,59.51239557931153,51.9725549046316,60.54641859882135,46.663322755936896,13.80943081680049,36.6642602095219,1,4,56.50413185977052,43.18220212769248,0,-11.293891027689863
2024-01-05 02:00:00,28.827064333124262,55.0,57.475415910920674,42.816872841559096,40.074218600289086,10.395356090606933,31.38853423164957,2,4,56.50413185977052,20.0,0,-14.369265804736713
2024-01-05 03:00:00,28.827064333124262,55.0,57.475415910920674,42.816872841559096,35.264279750770065,6.6000475666454665,28.827064333124262,3,4,56.50413185977052,34.10951252187612,0,-7.837195876397637
2024-01-05 04:00:00,28.827064333124262,55.0,63.49586576386076,31.70805484350256,32.95505292973421,5.868847039936135,28.827064333124262,4,4,55.0,31.79820228962813,0,-2.5614698985253064
2024-01-05 05:00:00,28.827064333124262,55.4559052466359,61.05300698094488,28.072923330631983,30.560175295611415,3.1610354504925304,28.827064333124262,5,4,55.1519684155453,33.86394709629312,0,0.0
2024-01-05 06:00:00,28.827064333124262,55.35655353083533,60.20552685957883,23.718672726630988,29.253975982878483,1.0457157071511285,28.827064333124262,6,4,55.270819592490405,42.17453263521561,0,0.0
2024-01-05 07:00:00,28.827064333124262,55.93475239562875,60.37629265339708,10.0,28.827064333124262,0.0,28.827064333124262,7,4,55.58240372436666,49.305517091853574,0,0.0
2024-01-05 08:00:00,28.827064333124262,58.67424808676376,61.460468314437726,31.95950581962589,28.827064333124262,0.0,28.827064333124262,8,4,56.65518467107595,71.78556285755873,0,0.0
2024-01-05 09:00:00,72.02025428407269,58.67424808676376,62.84618237588429,21.35283026949289,36.025929324949,17.633545957155793,28.827064333124262,9,4,57.76108285638543,100.0,0,43.19318995094843
2024-01-05 10:00:00,89.78369131015347,62.456111862867495,59.52924738525533,27.563254930045844,46.185367154453864,27.471796335636842,72.02025428407269,10,4,59.93486934546501,87.40864890863176,0,60.95662697702921
2024-01-05 11:00:00,90.8728890641592,65.84525743243995,64.05400023328431,36.39919472899592,56.52633794295969,31.072649858145585,89.78369131015347,11,4,62.32520579402374,94.24180323299596,0,62.045824731034934
2024-01-05 12:00:00,95.0,70.83053461659426,62.99312455652152,26.8307003395176,67.55516055410565,31.01841772390281,90.8728890641592,12,4,66.37730130396723,95.0,0,22.979745715927308
2024-01-05 13:00:00,100.0,70.83053461659426,62.99312455652152,46.02320383920621,79.41731649858494,26.53016735090086,95.0,13,4,69.16877555520949,95.0,0,10.216308689846528
2024-01-05 14:00:00,95.0,74.94951955770013,61.41464989031787,47.85887127280965,90.4461391097309,9.725078304524349,100.0,14,4,72.2035295969629,95.0,0,4.127110935840804
2024-01-05 15:00:00,95.0,74.32842511945444,59.89009521260031,64.53873755480757,94.2760967290521,3.635896185271793,95.0,15,4,73.36949309791628,95.0,0,0.0
2024-01-05 16:00:00,95.0,69.34876303958632,60.45683358304476,47.98218063718804,95.14548151069319,2.895032139960236,95.0,16,4,72.87556923891363,95.0,0,-5.0
2024-01-05 17:00:00,95.0,77.36213222487335,59.554988592492656,70.42044903366627,95.83333333333333,2.041241452319214,95.0,17,4,73.6797734613047,95.0,0,0.0
2024-01-05 18:00:00,98.78711751696281,68.04859881116927,56.97644238764176,71.15819686726147,96.46451958616046,2.3010151402282513,95.0,18,4,71.58649802520965,94.84322495266444,0,3.787117516962809
2024-01-05 19:00:00,91.50773671166806,70.83115674726511,55.95270626937672,82.4358783937453,95.04914237143846,2.303200908574524,98.78711751696281,19,4,72.08062926110257,76.84249633471407,0,-3.492263288331941
2024-01-05 20:00:00,80.17920295557462,65.61415657692605,56.86357288710716,83.76035349894562,92.5790095307009,6.4965686001110505,91.50773671166806,20,4,68.16463737845349,68.36168926701116,0,-14.820797044425376
2024-01-05 21:00:00,64.15660981190234,65.29756112553194,59.49490568126603,73.31676763009584,87.4384444993513,13.072460944697953,80.17920295557462,21,4,67.24762481657437,57.68669743023838,0,-34.63050770506047
2024-01-05 22:00:00,65.36135226847428,63.91287453249775,53.853135055041406,70.2833712001248,82.49866987743034,15.088133188981898,64.15660981190234,22,4,64.94153074498524,42.68242525933943,0,-26.14638444319378
2024-01-05 23:00:00,42.215276825593605,61.3272700842145,55.33571746053255,54.077371334308054,73.70121601502929,20.689882309047302,65.36135226847428,23,4,63.51256858074806,43.196330137860976,0,-37.96392612998102
2024-01-06 00:00:00,20.0,60.77105805880253,57.42192331412064,54.077371334308054,60.570029762202154,25.92414312065363,42.215276825593605,0,5,62.00373422517159,36.6642602095219,1,-44.15660981190234
2024-01-06 01:00:00,23.376938503117763,55.726142517491205,58.32485793191542,27.046342396420425,49.214896727443765,24.547325847814285,20.0,1,5,59.27482355350275,31.38853423164957,1,-41.984413765356514
2024-01-06 02:00:00,20.0,55.0,59.22633021289039,10.0,39.18502956818133,21.466199247211424,23.376938503117763,2,5,57.16573352543125,28.827064333124262,1,-22.215276825593605
2024-01-06 03:00:00,20.0,55.9676583302619,59.10518279231769,12.001423547025553,31.825594599530945,18.566132564007713,20.0,3,5,55.564600282584365,28.827064333124262,1,0.0
2024-01-06 04:00:00,31.311261977672352,55.9676583302619,63.344477663305376,10.0,26.150579551063952,9.009873614378824,20.0,4,5,55.64510555350793,28.827064333124262,1,7.9343234745545885
2024-01-06 05:00:00,21.763047126884658,55.9676583302619,57.92319204304697,10.0,22.741874601279125,4.4124695665402776,31.311261977672352,5,5,55.9676583302619,28.827064333124262,1,1.7630471268846577
2024-01-06 06:00:00,32.16851135198614,55.9676583302619,60.1260326432055,10.0,24.76995982661015,5.550031790749009,21.763047126884658,6,5,55.9676583302619,28.827064333124262,1,12.16851135198614
2024-01-06 07:00:00,45.145495021337375,55.9676583302619,62.08997938946792,10.0,28.398052579646755,9.881880876712316,32.16851135198614,7,5,55.9676583302619,28.827064333124262,1,13.834233043665023
2024-01-06 08:00:00,52.482621729419,55.9676583302619,59.34651890417792,11.6513518373138,33.81182286788325,12.821416301677074,45.145495021337375,8,5,55.9676583302619,28.827064333124262,1,30.719574602534344
2024-01-06 09:00:00,57.59944464877016,67.35132678914121,62.42011658796125,10.0,40.07839697601161,13.86656678955033,52.482621729419,9,5,59.76221448322167,72.02025428407269,1,25.43093329678402
2024-01-06 10:00:00,75.34281487403014,65.38703162643557,66.02924955635498,10.0,47.41698912540458,18.999975146517883,57.59944464877016,10,5,62.902005581946234,89.78369131015347,1,30.197319852692765
2024-01-06 11:00:00,77.97275267883138,68.65053888422415,62.48508728318333,18.64723356136562,56.78527338406237,17.629161774769027,75.34281487403014,11,5,67.12963243326698,90.8728890641592,1,25.490130949412382
2024-01-06 12:00:00,92.00897830455344,69.85046345012498,62.46466659944146,18.562706165172443,66.75868454282359,17.842912088202525,77.97275267883138,12,5,67.96267798692823,95.0,1,34.40953365578328
2024-01-06 13:00:00,89.0399118803937,72.03040387900148,58.89832126330563,24.44319704669484,74.07442068599964,16.124830029578476,92.00897830455344,13,5,70.1771354044502,100.0,1,13.697097006363563
2024-01-06 14:00:00,95.0,69.71864728791937,59.49909146208575,28.52967000721175,81.16065039776313,13.931524652325866,89.0399118803937,14,5,70.53317153901527,95.0,1,17.027247321168616
2024-01-06 15:00:00,89.72076658988153,69.05286322523298,59.24167073141562,30.985369545986245,86.51420405461504,7.957623364136381,95.0,15,5,70.26730479738461,95.0,1,-2.2882117146719025
2024-01-06 16:00:00,88.03070857034918,77.84059091288306,58.61688251244981,48.09381378312087,88.62885300400154,5.784258927028568,89.72076658988153,16,5,72.20403380867846,95.0,1,-1.0092033100445263
2024-01-06 17:00:00,87.35185733431025,69.54198904050845,61.12876378048373,57.24519003289421,90.19203711324802,2.853251938348999,88.03070857034918,17,5,72.14514772620817,95.0,1,-7.648142665689747
2024-01-06 18:00:00,67.66786994747585,64.77818163991412,57.20707054061732,57.438525002487026,86.13518572040175,9.444509569010135,87.35185733431025,18,5,70.72025386443521,98.78711751696281,1,-22.052896642405685
2024-01-06 19:00:00,61.53571377141214,64.16832901748052,57.770827316092046,51.411806303097805,81.55115270223816,13.53964725412391,67.66786994747585,19,5,66.16283323263436,91.50773671166806,1,-26.494994798937036
2024-01-06 20:00:00,36.60982202309303,59.55255601660291,58.20874508429516,60.84673164701291,71.81945637275366,20.91519288798685,61.53571377141214,20,5,62.833022224665854,80.17920295557462,1,-50.74203531121722
2024-01-06 21:00:00,35.923169292661534,65.88448201351088,59.63152853468326,40.67614807602375,62.85319015655033,23.121199826981535,36.60982202309303,21,5,63.20178901586477,64.15660981190234,1,-31.744700654814316
2024-01-06 22:00:00,28.01514272378021,61.60087983945648,60.848719447497714,51.20822331074779,52.850595848788835,23.032238993779348,35.923169292661534,22,5,62.345972623190086,65.36135226847428,1,-33.52057104763193
2024-01-06 23:00:00,24.268098207509,55.0,56.170911907705246,29.746835201661824,42.33663599432196,17.976552404319673,28.01514272378021,23,5,60.828453950989115,42.215276825593605,1,-12.341723815584032
2024-01-07 00:00:00,20.0,61.71808512422028,57.23741196170632,23.98051810117571,34.39199100307599,14.794132427811434,24.268098207509,0,6,59.439654987892254,20.0,1,-15.923169292661534
2024-01-07 01:00:00,20.0,56.93187153141744,57.10422048019655,10.501147121998953,27.46937204117396,7.445046286173546,20.0,1,6,57.88331888521257,23.376938503117763,1,-8.015142723780212
2024-01-07 02:00:00,20.0,55.0,59.96449996432572,10.988782824914908,24.701068370658458,6.3781852052242005,20.0,2,6,57.88331888521257,20.0,1,-4.268098207508999
2024-01-07 03:00:00,21.843907214788388,55.0,62.17841991594626,16.589296232227404,22.35452469101293,3.2433454914575734,20.0,3,6,55.64395717713915,20.0,1,1.8439072147883877
2024-01-07 04:00:00,21.843907214788388,55.0,62.17841991594626,16.589296232227404,21.325985439514294,1.7010129704201162,21.843907214788388,4,6,55.0,31.311261977672352,1,1.8439072147883877
2024-01-07 05:00:00,21.843907214788388,61.93281177516593,63.98062141413058,10.0,20.921953607394194,1.0099495754932866,21.843907214788388,5,6,57.31093725838864,21.763047126884658,1,1.8439072147883877
2024-01-07 06:00:00,21.843907214788388,55.0,62.512077026433325,10.0,21.229271476525593,0.952189591317853,21.843907214788388,6,6,57.31093725838864,32.16851135198614,1,0.0
